varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
20003#1140883656	CAT-MUL	247593/67(247660)	0.142388883975727	0.0776898455408764	0.202451605476285	6.801063269904e-06	LOGISTIC-BINARY	Treatment/medication code: hydroxyzine		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41200#X674	CAT-MUL	247570/98(247668)	0.115559657336407	0.0591672053004343	0.167759130691283	2.78875368993782e-05	LOGISTIC-BINARY	Operative procedures - main OPCS4: X67.4 Preparation for simple radiotherapy with imaging and dosimetry		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#X674	CAT-MUL	247567/101(247668)	0.109708536994267	0.0534800732932527	0.161659104584854	6.52496245611305e-05	LOGISTIC-BINARY	Operative procedures - OPCS4: X67.4 Preparation for simple radiotherapy with imaging and dosimetry		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
40006#C448	CAT-MUL	247600/68(247668)	0.127863489447414	0.0615518575406085	0.188836689306744	7.44032149279852e-05	LOGISTIC-BINARY	Type of cancer: ICD10: C44.8 Overlapping lesion of skin		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
41200#J439	CAT-MUL	247032/636(247668)	0.0495156213570002	0.0238696438170858	0.0739965954675271	0.000106262137341226	LOGISTIC-BINARY	Operative procedures - main OPCS4: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
1727	CAT-SIN	242234	-0.0052981477647027	-0.0079914780713852	-0.0026048174580202	0.000115482010413964	ORDERED-LOGISTIC	Ease of skin tanning		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100055	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sun exposure
41200#U162	CAT-MUL	246812/856(247668)	0.0428747355811944	0.0204632307656814	0.0643793486135373	0.000128156428966718	LOGISTIC-BINARY	Operative procedures - main OPCS4: U16.2 Magnetic resonance cholangiopancreatography		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
5463	CAT-SIN	10678/4591(15269)	0.0241221100957266	0.011712072209438	0.0364359613076871	0.000130696944248268	LOGISTIC-BINARY	Leg pain in calf/calves		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100038	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease
100560	CAT-SIN	35836	-0.0623648057131384	-0.0945614591772799	-0.0301681522489969	0.000146987364093025	ORDERED-LOGISTIC	Other drink intake		100089	Online follow-up	100090	Diet by 24-hour recall	100104	Hot/cold beverages yesterday	100104	Online follow-up > Diet by 24-hour recall > Hot/cold beverages yesterday
30850	CONTINUOUS	212848	0.00182746321390865	0.000873805626014063	0.00278112080180323	0.000172809098575357	LINEAR	Testosterone		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41200#S352	CAT-MUL	247552/116(247668)	0.0985071092183527	0.0447983603086767	0.148102958316892	0.000174711944148942	LOGISTIC-BINARY	Operative procedures - main OPCS4: S35.2 Meshed split autograft of skin NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J439	CAT-MUL	246026/1642(247668)	0.0312640788977157	0.0145320008193443	0.0474748839952742	0.00019789567262934	LOGISTIC-BINARY	Operative procedures - OPCS4: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131676	DATE	244926/2742(247668)	0.0245991094207219	0.0114165114164165	0.0374543286198462	0.000211953501080299	LOGISTIC-BINARY	Date K81 first reported (cholecystitis)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
41272#J381	CAT-MUL	246406/1262(247668)	0.0348854419111158	0.0159987846221715	0.053113414625038	0.00022739782000809	LOGISTIC-BINARY	Operative procedures - OPCS4: J38.1 Endoscopic sphincterotomy of sphincter of Oddi and removal of calculus HFQ		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#W281	CAT-MUL	245612/2056(247668)	0.0276451267504683	0.0125455791717936	0.0423177893004268	0.000271503851883283	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W28.1 Application of internal fixation to bone NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
30890	CONTINUOUS	225977	0.002764194856547	0.00124536618841978	0.00428302352467422	0.000361084890877627	LINEAR	Vitamin D		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41272#W281	CAT-MUL	245406/2262(247668)	0.0257194708885844	0.0112459457226311	0.0397991120464826	0.000412469117786774	LOGISTIC-BINARY	Operative procedures - OPCS4: W28.1 Application of internal fixation to bone NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
30750	CONTINUOUS	235972	0.00251177882196984	0.00108724806890578	0.00393630957503391	0.000548575971520792	LINEAR	Glycated haemoglobin (HbA1c)		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41210#W846	CAT-MUL	247458/210(247668)	-0.13893309478369	-0.22532114721933	-0.0660991366485281	0.000578484049121832	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W84.6 Endoscopic excision of synovial plica		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#J381	CAT-MUL	246498/1170(247668)	0.0333709220767832	0.0136581582183243	0.0523639252023911	0.000720525183673943	LOGISTIC-BINARY	Operative procedures - main OPCS4: J38.1 Endoscopic sphincterotomy of sphincter of Oddi and removal of calculus HFQ		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41245#1240	CAT-MUL	229504/17367(246871)	0.00956096951558782	0.00394655022354083	0.0151213503707056	0.000796582939217756	LOGISTIC-BINARY	Main speciality of consultant (recoded): Ear, nose and throat (ENT)		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41272#C293	CAT-MUL	247536/132(247668)	0.085491501345676	0.0332198323991389	0.133606824908772	0.000804858708092062	LOGISTIC-BINARY	Operative procedures - OPCS4: C29.3 Occlusion of lacrimal punctum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
6140#1	CAT-MUL	6391/75027(81418)	0.0168194436869124	0.00701449499237349	0.0268023393714099	0.000861169216896172	LOGISTIC-BINARY	Heating type(s) in home: Gas central heating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
41200#U114	CAT-MUL	247516/152(247668)	0.0770903810637872	0.0276662334677387	0.122710151141189	0.0014208636442876	LOGISTIC-BINARY	Operative procedures - main OPCS4: U11.4 Computed tomography scan of cerebral vessels		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
130194	DATE	247090/578(247668)	0.0431386276299604	0.0158540199990778	0.0690925553099971	0.00147431490664059	LOGISTIC-BINARY	Date B15 first reported (acute hepatitis a)		2401	Health-related outcomes		First occurrences		First occurrences	2401	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases
41272#W781	CAT-MUL	247164/504(247668)	-0.0645929048014373	-0.106472673419227	-0.0262371472821478	0.00156532807152785	LOGISTIC-BINARY	Operative procedures - OPCS4: W78.1 Release of contracture of shoulder joint		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J372	CAT-MUL	247188/480(247668)	0.0466472048796072	0.0168348445641637	0.0748854412994768	0.00161075304271851	LOGISTIC-BINARY	Operative procedures - OPCS4: J37.2 Operative cholangiography through cystic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#M341	CAT-MUL	247533/135(247668)	0.0796618393015334	0.0277514176382015	0.127469574335849	0.00167043890910277	LOGISTIC-BINARY	Operative procedures - main OPCS4: M34.1 Cystoprostatectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#X528	CAT-MUL	247571/97(247668)	0.0914623966399208	0.0314488467145798	0.146257528984683	0.00169843886226972	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: X52.8 Other specified oxygen therapy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W846	CAT-MUL	247392/276(247668)	-0.0944234089705822	-0.15818193089396	-0.0385127050133048	0.00189655204061037	LOGISTIC-BINARY	Operative procedures - OPCS4: W84.6 Endoscopic excision of synovial plica		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#J372	CAT-MUL	247192/476(247668)	0.0459881376727962	0.0159889687205406	0.0743911399537553	0.00199671686605421	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: J37.2 Operative cholangiography through cystic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
30680	CONTINUOUS	215829	-0.00245567731946653	-0.00401441790045114	-0.000896936738481926	0.0020167538496177	LINEAR	Calcium		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20084#483	CAT-MUL	35284/601(35885)	-0.055676327433196	-0.0924377669744305	-0.0215705870557541	0.00203642435200523	LOGISTIC-BINARY	Vitamin and/or mineral supplement use: Magnesium		100089	Online follow-up	100090	Diet by 24-hour recall	100112	Vitamin/mineral supplements yesterday	100112	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday
41272#M341	CAT-MUL	247532/136(247668)	0.0781326892044275	0.0262054255700687	0.125931505447644	0.00205104880913393	LOGISTIC-BINARY	Operative procedures - OPCS4: M34.1 Cystoprostatectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141150944	CAT-MUL	246386/1274(247660)	-0.0357084236101553	-0.0591706962507565	-0.0133718235176634	0.00222421043695926	LOGISTIC-BINARY	Treatment/medication code: nasonex 0.05% aqueous nasal spray		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
40006#C099	CAT-MUL	247566/102(247668)	0.0877724264517525	0.0285120596795543	0.141824469270864	0.00227861681238445	LOGISTIC-BINARY	Type of cancer: ICD10: C09.9 Tonsil, unspecified		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
20004#1542	CAT-MUL	247322/338(247660)	0.0526959876443844	0.0175751137733791	0.0856945466560279	0.0023837609010802	LOGISTIC-BINARY	Operation code: laser treatment cervix		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
20003#1141157364	CAT-MUL	247605/55(247660)	0.112252537628233	0.0351299762423945	0.18162342645668	0.00246005725297868	LOGISTIC-BINARY	Treatment/medication code: metronidazole product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41200#M736	CAT-MUL	247614/54(247668)	0.112664708266464	0.0350241975877877	0.182529518739376	0.00253963011672463	LOGISTIC-BINARY	Operative procedures - main OPCS4: M73.6 Urethroplasty NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y111	CAT-MUL	247089/579(247668)	0.0412417092753295	0.0137367271639991	0.0673824651772912	0.00255413709847102	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y11.1 Cauterisation of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y111	CAT-MUL	247089/579(247668)	0.0412417092753295	0.0137367271639991	0.0673824651772912	0.00255413709847102	LOGISTIC-BINARY	Operative procedures - OPCS4: Y11.1 Cauterisation of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
2375	CAT-SIN	98123	-0.00887465709996384	-0.0146716251557723	-0.00307768904415536	0.00269524252468317	ORDERED-LOGISTIC	Relative age of first facial hair		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100070	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Male-specific factors
41200#A702	CAT-MUL	247615/53(247668)	0.112871511175354	0.0343966698011893	0.183379613633444	0.00274742474764467	LOGISTIC-BINARY	Operative procedures - main OPCS4: A70.2 Maintenance of neurostimulator in peripheral nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#A702	CAT-MUL	247615/53(247668)	0.112871511175354	0.0343966698011893	0.183379613633444	0.00274742474764467	LOGISTIC-BINARY	Operative procedures - OPCS4: A70.2 Maintenance of neurostimulator in peripheral nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
1538-0	CAT-SIN	155684/247201	-999	-999	-999	0.00280962802067334	MULTINOMIAL-LOGISTIC	Major dietary changes in the last 5 years		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100052	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Diet
22601#41503307	CAT-MUL	63247/2736(65983)	-0.0229781382848054	-0.0384954689344564	-0.00791818263346082	0.00321101727840295	LOGISTIC-BINARY	Job coding: general office assistant/clerk, clerical officer, clerk-typist, office supervisor, press/newspaper corrector/reader		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
22617#4150	CAT-MUL	63247/2736(65983)	-0.0229781382848054	-0.0384954689344564	-0.00791818263346082	0.00321101727840295	LOGISTIC-BINARY	Job code - historical: General office assistants/clerks		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
40011#8263	CAT-MUL	247363/305(247668)	-0.0805418919865442	-0.137987965539615	-0.0295473011011627	0.00347705481955841	LOGISTIC-BINARY	Histology of cancer tumour: Adenocarcinoma in tubulovillous adenoma		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
41210#C846	CAT-MUL	247549/119(247668)	0.0788291052919331	0.023206605917587	0.129731264183791	0.00357652552481462	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: C84.6 Retinotomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y752	CAT-MUL	232858/14810(247668)	0.00894844349570901	0.0028855679087034	0.0149464109783342	0.0036310596613735	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y75.2 Laparoscopic approach to abdominal cavity NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y752	CAT-MUL	232858/14810(247668)	0.00894844349570901	0.0028855679087034	0.0149464109783342	0.0036310596613735	LOGISTIC-BINARY	Operative procedures - OPCS4: Y75.2 Laparoscopic approach to abdominal cavity NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#D135	CAT-MUL	247523/145(247668)	0.0723970340770264	0.0210104023895393	0.119597835188899	0.00386087153520179	LOGISTIC-BINARY	Operative procedures - main OPCS4: D13.5 One stage insertion of fixtures for bone anchored hearing prosthesis		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W811	CAT-MUL	247307/361(247668)	0.0488383038939741	0.014498378184747	0.081111994123948	0.00399218680103539	LOGISTIC-BINARY	Operative procedures - OPCS4: W81.1 Excision of lesion of joint NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#E423	CAT-MUL	247547/121(247668)	0.0771061473649348	0.0212057233414478	0.128149596549257	0.00453140989991473	LOGISTIC-BINARY	Operative procedures - main OPCS4: E42.3 Temporary tracheostomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C846	CAT-MUL	247547/121(247668)	0.0766087052458233	0.0211146001924488	0.127364114128958	0.00453270269866657	LOGISTIC-BINARY	Operative procedures - OPCS4: C84.6 Retinotomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y718	CAT-MUL	247429/239(247668)	0.0577711728263974	0.0163092105723683	0.0963248895231461	0.00455274712893	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y71.8 Other specified late operations NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y718	CAT-MUL	247429/239(247668)	0.0577711728263974	0.0163092105723683	0.0963248895231461	0.00455274712893	LOGISTIC-BINARY	Operative procedures - OPCS4: Y71.8 Other specified late operations NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#C293	CAT-MUL	247551/117(247668)	0.0782232147834776	0.0213971106678224	0.130045636476802	0.00458367452324546	LOGISTIC-BINARY	Operative procedures - main OPCS4: C29.3 Occlusion of lacrimal punctum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#D135	CAT-MUL	247522/146(247668)	0.0709543590639817	0.0195434396856427	0.118156054029293	0.00464013060192435	LOGISTIC-BINARY	Operative procedures - OPCS4: D13.5 One stage insertion of fixtures for bone anchored hearing prosthesis		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#S444	CAT-MUL	247542/126(247668)	0.0756117470076069	0.0205544743176229	0.125919327469097	0.00472972712390485	LOGISTIC-BINARY	Operative procedures - OPCS4: S44.4 Removal of glass from skin NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#F362	CAT-MUL	247516/152(247668)	0.0694984712220809	0.0189424882849042	0.11595591229684	0.00482904783652124	LOGISTIC-BINARY	Operative procedures - OPCS4: F36.2 Biopsy of lesion of tonsil		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
130202	DATE	247095/573(247668)	0.0388198273993873	0.0110355493266808	0.0652093631026644	0.00492252489313691	LOGISTIC-BINARY	Date B19 first reported (unspecified viral hepatitis)		2401	Health-related outcomes		First occurrences		First occurrences	2401	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases
130344	DATE	247212/456(247668)	0.0430322660430897	0.012129973028182	0.0722313668025962	0.00494602309312844	LOGISTIC-BINARY	Date B99 first reported (other and unspecified infectious diseases)		2401	Health-related outcomes		First occurrences		First occurrences	2401	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases
22127	CAT-SIN	58588/8772(67360)	-0.0123086652044496	-0.0209584152687347	-0.0037761889998799	0.00497864629888576	LOGISTIC-BINARY	Doctor diagnosed asthma		100089	Online follow-up	123	Work environment	132	Medical information	132	Online follow-up > Work environment > Medical information
90051	CONTINUOUS	55463	0.00818856545103275	0.00247159215079548	0.01390553875127	0.00499671975241645	ORDERED-LOGISTIC	Wear duration overall		100088	Additional exposures	1008	Physical activity measurement	1011	Accelerometer wear time duration	1011	Additional exposures > Physical activity measurement > Accelerometer wear time duration
40011#8081	CAT-MUL	247220/448(247668)	-0.0597125152800737	-0.10347864967878	-0.0197705660257671	0.00506752536006595	LOGISTIC-BINARY	Histology of cancer tumour: Bowen disease		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
20004#1559	CAT-MUL	246986/674(247660)	-0.0463585022766058	-0.0800072051145955	-0.0149990923349281	0.00511954373596672	LOGISTIC-BINARY	Operation code: nasal polyp surgery / nasal polypectomy		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
41210#Y534	CAT-MUL	227767/19901(247668)	0.00758875868014755	0.00224054566456921	0.0128909472696273	0.00521751922662056	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y53.4 Approach to organ under fluoroscopic control		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y534	CAT-MUL	227767/19901(247668)	0.00758875868014755	0.00224054566456921	0.0128909472696273	0.00521751922662056	LOGISTIC-BINARY	Operative procedures - OPCS4: Y53.4 Approach to organ under fluoroscopic control		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
132446	DATE	247583/85(247668)	0.0883026034079491	0.0227245861985686	0.147515014940364	0.00526711201723432	LOGISTIC-BINARY	Date Q07 first reported (other congenital malformations of nervous system)		2417	Health-related outcomes		First occurrences		First occurrences	2417	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities
41200#M335	CAT-MUL	247604/64(247668)	0.0982901146177998	0.0247140663485196	0.164343428809731	0.00543877486608154	LOGISTIC-BINARY	Operative procedures - main OPCS4: M33.5 Percutaneous insertion of ureteric stent into ureter NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
6147#7	CAT-MUL	245849/804(246653)	-0.0413767641180847	-0.0715045171071829	-0.0130888514101213	0.00543888930801865	LOGISTIC-BINARY	Reason for glasses/contact lenses: Other eye condition		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100041	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight
41210#M792	CAT-MUL	247314/354(247668)	-0.0687854578168778	-0.120053294823805	-0.0227116307310993	0.0054629651995355	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: M79.2 Dilation of urethra NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22608#2	CAT-MUL	59235/6196(65431)	-0.014306414513973	-0.024492793647391	-0.00429729547699696	0.00548223917871856	LOGISTIC-BINARY	Workplace very hot		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
100025	CONTINUOUS	35904	-0.00539788027789424	-0.00920762780021721	-0.00158813275557128	0.00548766111310787	LINEAR	Vitamin E		100089	Online follow-up	100090	Diet by 24-hour recall	100098	Estimated nutrients yesterday	100098	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday
41210#M191	CAT-MUL	247449/219(247668)	0.0585279889269796	0.0155338751878331	0.0984327532950792	0.0055216949000902	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: M19.1 Construction of ileal conduit		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#M763	CAT-MUL	247169/499(247668)	0.0408059926710519	0.0111397297443211	0.0689067246624401	0.0055629588117776	LOGISTIC-BINARY	Operative procedures - OPCS4: M76.3 Optical urethrotomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
