varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
41272#H582	CAT-MUL	249848/428(250276)	0.48163617629951	0.208611885782747	0.738507371236989	0.000358435534389567	LOGISTIC-BINARY	Operative procedures - OPCS4: H58.2 Drainage of perianal abscess		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131644	DATE	249309/967(250276)	0.337258884150197	0.147608866906656	0.518622518916868	0.000362075089551548	LOGISTIC-BINARY	Date K61 first reported (abscess of anal and rectal regions)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
30750	CONTINUOUS	238524	0.0226197805418208	0.0100839003561423	0.0351556607274992	0.000405416025779209	LINEAR	Glycated haemoglobin (HbA1c)		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41272#U162	CAT-MUL	248697/1579(250276)	0.26864903258957	0.116875521193788	0.414987395440152	0.000408661154188785	LOGISTIC-BINARY	Operative procedures - OPCS4: U16.2 Magnetic resonance cholangiopancreatography		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#T111	CAT-MUL	250175/101(250276)	0.861399948077861	0.354980733540467	1.32270869042659	0.000451524638303815	LOGISTIC-BINARY	Operative procedures - OPCS4: T11.1 Diagnostic endoscopic examination of pleura and biopsy of lesion of pleura		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#W363	CAT-MUL	250187/89(250276)	0.899161735347128	0.363901037492967	1.38510975895028	0.000516675968270023	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W36.3 Diagnostic drilling of bone		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41229#5PT	CAT-MUL	250143/133(250276)	0.725705675922853	0.268557734835843	1.14338218941595	0.00108999005565244	LOGISTIC-BINARY	PCT responsible for patient data: SUFFOLK PCT		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
30680	CONTINUOUS	216703	-0.0226526345477113	-0.0364792957666639	-0.00882597332875865	0.00132253718500083	LINEAR	Calcium		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41210#Y062	CAT-MUL	250155/121(250276)	0.736840152358512	0.258580031793995	1.17236900490068	0.00149241501724704	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y06.2 Deroofing of cyst of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y062	CAT-MUL	250155/121(250276)	0.736840152358512	0.258580031793995	1.17236900490068	0.00149241501724704	LOGISTIC-BINARY	Operative procedures - OPCS4: Y06.2 Deroofing of cyst of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
104160	CAT-SIN	35550	0.189134243730234	0.0720793236109897	0.306189163849479	0.00154194955276609	ORDERED-LOGISTIC	Cabbage/kale intake		100089	Online follow-up	100090	Diet by 24-hour recall	100103	Fruit/vegetables yesterday	100103	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
41272#S476	CAT-MUL	250226/50(250276)	1.04756693602586	0.355044493656008	1.6663742118811	0.00156916839993118	LOGISTIC-BINARY	Operative procedures - OPCS4: S47.6 Incision of skin NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
42040	INTEGER	116732	0.0298892129344714	0.0112985432454791	0.0484798826234637	0.00162658056348127	LINEAR	GP clinical event records		3001	Health-related outcomes		Primary care		Primary care	3001	Health-related outcomes > Primary care > Record-level access
41200#S471	CAT-MUL	250040/236(250276)	0.558279825198423	0.196117062166361	0.893182721060688	0.00164054392125098	LOGISTIC-BINARY	Operative procedures - main OPCS4: S47.1 Drainage of lesion of skin of head or neck		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20084#478	CAT-MUL	33081/2497(35578)	0.199971516096173	0.0722917053828446	0.324310385830583	0.00186171595767534	LOGISTIC-BINARY	Vitamin and/or mineral supplement use: Vitamin C		100089	Online follow-up	100090	Diet by 24-hour recall	100112	Vitamin/mineral supplements yesterday	100112	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday
20001#1032	CAT-MUL	250164/105(250269)	0.772101457629782	0.257129149915845	1.23795724260594	0.00191582520198687	LOGISTIC-BINARY	"Cancer code, self-reported": brain cancer / primary malignant brain tumour		100000	UK Biobank Assessment Centre	100071	Verbal interview	100074	Medical conditions	100074	UK Biobank Assessment Centre > Verbal interview > Medical conditions
41246#2575	CAT-MUL	238035/75(238110)	0.874355755815118	0.287956823938094	1.40209435336906	0.00194681389201812	LOGISTIC-BINARY	Treatment speciality of consultant (recoded): Transient Ischaemic Attack		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41272#W363	CAT-MUL	250070/206(250276)	0.574190869808844	0.189545089981518	0.928585523462757	0.00224735013670657	LOGISTIC-BINARY	Operative procedures - OPCS4: W36.3 Diagnostic drilling of bone		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
55-5	CAT-SIN	25859/250276	-999	-999	-999	0.00248157733725958	MULTINOMIAL-LOGISTIC	Month of attending assessment centre		100000	UK Biobank Assessment Centre	100021	Recruitment	100024	Reception	100024	UK Biobank Assessment Centre > Recruitment > Reception
40007	CONTINUOUS	13062	0.04628424007708	0.0162627013939579	0.0763057787602021	0.00251631538406944	LINEAR	Age at death		100091	Health-related outcomes	100093	Death register	100093	Death register	100093	Health-related outcomes > Death register
30180	CONTINUOUS	241889	0.0203718017727763	0.00712881652829612	0.0336147870172565	0.00256967698386559	LINEAR	Lymphocyte percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
40006#C448	CAT-MUL	250210/66(250276)	0.904910593866288	0.275794881635387	1.46670156841639	0.0026764314031502	LOGISTIC-BINARY	Type of cancer: ICD10: C44.8 Overlapping lesion of skin		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
20003#1140870504	CAT-MUL	250196/73(250269)	0.871625956875282	0.266645406176882	1.41313909165753	0.00267699082060256	LOGISTIC-BINARY	Treatment/medication code: hydroxocobalamin product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
5463	CAT-SIN	11972/5655(17627)	0.156978343068385	0.0537987038551026	0.259353788020246	0.00275289151432915	LOGISTIC-BINARY	Leg pain in calf/calves		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100038	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Claudication and peripheral artery disease
41210#O311	CAT-MUL	250191/85(250276)	0.812078699836527	0.247890099838824	1.31956670469756	0.00278930766740174	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: O31.1 Wrist NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#O311	CAT-MUL	250191/85(250276)	0.812078699836527	0.247890099838824	1.31956670469756	0.00278930766740174	LOGISTIC-BINARY	Operative procedures - OPCS4: O31.1 Wrist NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#F122	CAT-MUL	249886/390(250276)	0.427387908148997	0.136034144037391	0.70014227885326	0.00292413289123094	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: F12.2 Root canal therapy to tooth		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20085#3	CAT-MUL	35324/254(35578)	0.515827626312589	0.162025051607702	0.843864320049122	0.00294371275296596	LOGISTIC-BINARY	Reason for not eating or drinking normally: Ill		100089	Online follow-up	100090	Diet by 24-hour recall	100097	Typical diet yesterday	100097	Online follow-up > Diet by 24-hour recall > Typical diet yesterday
41200#T862	CAT-MUL	250120/156(250276)	0.628219486216579	0.192446404792664	1.02641461475352	0.0030272443294451	LOGISTIC-BINARY	Operative procedures - main OPCS4: T86.2 Sampling of axillary lymph nodes		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20521	CAT-SIN	84131	0.0718989888205953	0.0243490984963204	0.11944887914487	0.0030408266217618	ORDERED-LOGISTIC	Belittlement by partner or ex-partner as an adult		100089	Online follow-up	136	Mental health	145	Traumatic events	145	Online follow-up > Mental health > Traumatic events
22601#35633214	CAT-MUL	63078/149(63227)	0.637285924683729	0.191965634157409	1.0437832563509	0.00322840275593694	LOGISTIC-BINARY	Job coding: vocational or industrial trainer/instructor, craft instructor, apprentice instructor		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41210#Y712	CAT-MUL	249507/769(250276)	0.313715404459422	0.0992852831377589	0.517540146130491	0.00324730756327933	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y71.2 Secondary operations NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y712	CAT-MUL	249507/769(250276)	0.313715404459422	0.0992852831377589	0.517540146130491	0.00324730756327933	LOGISTIC-BINARY	Operative procedures - OPCS4: Y71.2 Secondary operations NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#T652	CAT-MUL	250183/93(250276)	0.77285976411573	0.227589470935614	1.26379398943814	0.00326213157649264	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T65.2 Excision of lesion of tendon		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W157	CAT-MUL	248942/1334(250276)	0.243873039353474	0.0772906322441081	0.40387365543843	0.00339965968985112	LOGISTIC-BINARY	Operative procedures - OPCS4: W15.7 Osteotomy of bone of foot and fixation HFQ		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z302	CAT-MUL	250216/60(250276)	0.916317620088327	0.260098069389688	1.50072741982352	0.00349492881476711	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z30.2 Gall bladder		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z302	CAT-MUL	250216/60(250276)	0.916317620088327	0.260098069389688	1.50072741982352	0.00349492881476711	LOGISTIC-BINARY	Operative procedures - OPCS4: Z30.2 Gall bladder		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
3	INTEGER	250269	0.0190448046814498	0.00614653679815597	0.0319430725647437	0.0038042686837197	LINEAR	Verbal interview duration		100000	UK Biobank Assessment Centre	100004	Procedural metrics	152	Process durations	152	UK Biobank Assessment Centre > Procedural metrics > Process durations
20003#1140883748	CAT-MUL	249469/800(250269)	-0.401216554220351	-0.684344053290772	-0.139212472564587	0.00384527699126666	LOGISTIC-BINARY	Treatment/medication code: selenium product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
20003#1140879818	CAT-MUL	249965/304(250269)	0.460501114641058	0.134064438216219	0.764073578316546	0.00407810420050844	LOGISTIC-BINARY	Treatment/medication code: metoprolol		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41272#S471	CAT-MUL	249974/302(250276)	0.464049030282861	0.13441266846571	0.770198848227169	0.00413032069919168	LOGISTIC-BINARY	Operative procedures - OPCS4: S47.1 Drainage of lesion of skin of head or neck		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
1697	CAT-SIN	245738	0.036826524996102	0.0116042301361465	0.0620488198560576	0.00421340083260871	ORDERED-LOGISTIC	Comparative height size at age 10		100000	UK Biobank Assessment Centre	100025	Touchscreen	100033	Early life factors	100033	UK Biobank Assessment Centre > Touchscreen > Early life factors
41272#E423	CAT-MUL	249793/483(250276)	0.376678156410862	0.109746197633207	0.627595454595378	0.00429055914844453	LOGISTIC-BINARY	Operative procedures - OPCS4: E42.3 Temporary tracheostomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
23057	CAT-SIN	1084/3890(4974)	-0.304860190589445	-0.512053272116644	-0.0925247935592475	0.00436384004726459	LOGISTIC-BINARY	HHV-6B seropositivity for Human Herpesvirus-6		100078	Biological samples	100079	Assay results	100080	Blood assays	51428	Biological samples > Assay results > Blood assays > Infectious Diseases
6151#6	CAT-MUL	246111/2959(249070)	0.163449194356997	0.0480753142302316	0.275602565618233	0.00484910282790167	LOGISTIC-BINARY	Fractured bone site(s): Arm		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
41200#J439	CAT-MUL	249452/824(250276)	0.292621064035828	0.0827588940472943	0.492222437949062	0.00504381058303851	LOGISTIC-BINARY	Operative procedures - main OPCS4: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141172928	CAT-MUL	249933/336(250269)	0.432979328940441	0.118043624666341	0.726245146345517	0.00516082450226657	LOGISTIC-BINARY	Treatment/medication code: neoclarityn 5mg tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41272#W281	CAT-MUL	247106/3170(250276)	0.15686152060293	0.0452706938436536	0.26543341314515	0.00521087263198182	LOGISTIC-BINARY	Operative procedures - OPCS4: W28.1 Application of internal fixation to bone NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
130888	DATE	250004/272(250276)	-0.793979642080854	-1.40305712664116	-0.279162257227883	0.00523669478748334	LOGISTIC-BINARY	Date F29 first reported (unspecified nonorganic psychosis)		2405	Health-related outcomes		First occurrences		First occurrences	2405	Health-related outcomes > First occurrences > Mental and behavioural disorders
20003#1140870512	CAT-MUL	250219/50(250269)	0.950007750356245	0.231327911071845	1.58422590552812	0.00541760466160171	LOGISTIC-BINARY	Treatment/medication code: cyanocobalamin product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
20003#1140928916	CAT-MUL	250069/200(250269)	0.536498775009838	0.140450130403599	0.900114143047297	0.00547181282760453	LOGISTIC-BINARY	Treatment/medication code: olanzapine		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
20514	CAT-SIN	84138	0.0789815905354193	0.0230796942975381	0.1348834867733	0.00562052417732717	ORDERED-LOGISTIC	Recent lack of interest or pleasure in doing things		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
20486	CAT-SIN	11692/2656(14348)	0.19196613287666	0.0539225204716748	0.327263027250452	0.00588937663896927	LOGISTIC-BINARY	Contemplated self-harm in past year		100089	Online follow-up	136	Mental health	146	Self-harm behaviours	146	Online follow-up > Mental health > Self-harm behaviours
41210#Z716	CAT-MUL	249921/355(250276)	0.417249280684201	0.109151403885701	0.704452263187513	0.00589847477611263	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z71.6 Lower end of ulna NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z716	CAT-MUL	249921/355(250276)	0.417249280684201	0.109151403885701	0.704452263187513	0.00589847477611263	LOGISTIC-BINARY	Operative procedures - OPCS4: Z71.6 Lower end of ulna NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#F122	CAT-MUL	249875/401(250276)	0.394048205486246	0.103297086281928	0.666077233815192	0.00596062771431821	LOGISTIC-BINARY	Operative procedures - OPCS4: F12.2 Root canal therapy to tooth		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#X359	CAT-MUL	250220/56(250276)	0.892604138434689	0.208226107767792	1.49875196419699	0.00620319240244068	LOGISTIC-BINARY	Operative procedures - OPCS4: X35.9 Unspecified other intravenous injection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#E276	CAT-MUL	250225/51(250276)	0.931869961868945	0.214627370459896	1.56383620303089	0.00623091108419961	LOGISTIC-BINARY	Operative procedures - main OPCS4: E27.6 Examination of pharynx under anaesthetic		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141152732	CAT-MUL	249626/643(250269)	0.318215416423934	0.0828414212425636	0.540844242119465	0.00639124942101274	LOGISTIC-BINARY	Treatment/medication code: mirtazapine		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41200#H072	CAT-MUL	249757/519(250276)	-0.49073108247429	-0.862939547614707	-0.154726562940651	0.00642983379465393	LOGISTIC-BINARY	Operative procedures - main OPCS4: H07.2 Right hemicolectomy and side to side anastomosis of ileum to transverse colon		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
26421	CONTINUOUS	10903	-0.0848940039717957	-0.146022421406771	-0.0237655865368199	0.00649395134737982	LINEAR	Education score (Wales)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
41210#F093	CAT-MUL	250170/106(250276)	0.689381107698366	0.163290565446407	1.16254343567829	0.00652452715845833	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: F09.3 Surgical removal of wisdom tooth NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
96	INTEGER	250269	0.0179957388137185	0.00501891384480424	0.0309725637826327	0.00656799071620833	LINEAR	Time since interview start at which blood pressure screen(s) shown		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
20004#1542	CAT-MUL	249530/739(250269)	0.297534531203361	0.0765840730354918	0.507174242815389	0.00669391718872566	LOGISTIC-BINARY	Operation code: laser treatment cervix		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
41272#W562	CAT-MUL	249871/405(250276)	0.38794300121818	0.0975092842516516	0.659599298114411	0.00671564159752099	LOGISTIC-BINARY	Operative procedures - OPCS4: W56.2 Primary interposition arthroplasty of joint NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#T676	CAT-MUL	249710/566(250276)	-0.460147578325295	-0.810855140571112	-0.141647549473049	0.00686799104202693	LOGISTIC-BINARY	Operative procedures - main OPCS4: T67.6 Primary simple repair of tendon		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y589	CAT-MUL	249985/291(250276)	0.446676604354686	0.109327298909431	0.759399835138178	0.00692747606394754	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y58.9 Unspecified harvest of skin for graft		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y589	CAT-MUL	249985/291(250276)	0.446676604354686	0.109327298909431	0.759399835138178	0.00692747606394754	LOGISTIC-BINARY	Operative procedures - OPCS4: Y58.9 Unspecified harvest of skin for graft		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#E893	CAT-MUL	250056/220(250276)	0.509794073884896	0.121714320148006	0.865953091950154	0.00705730089326725	LOGISTIC-BINARY	Operative procedures - main OPCS4: E89.3 Nebuliser therapy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131068	DATE	250133/143(250276)	0.600423403132838	0.138026131529902	1.02010591529033	0.00735061045359757	LOGISTIC-BINARY	Date G53 first reported (cranial nerve disorders in diseases classified elsewhere)		2406	Health-related outcomes		First occurrences		First occurrences	2406	Health-related outcomes > First occurrences > Nervous system disorders
41200#X674	CAT-MUL	250155/121(250276)	0.642372979234878	0.144874908743757	1.09150271498338	0.00749342792240398	LOGISTIC-BINARY	Operative procedures - main OPCS4: X67.4 Preparation for simple radiotherapy with imaging and dosimetry		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#P234	CAT-MUL	249660/616(250276)	0.319366340388332	0.0781496204663857	0.547196621200288	0.0075263479406412	LOGISTIC-BINARY	Operative procedures - OPCS4: P23.4 Repair of enterocele NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41245#1030	CAT-MUL	248017/1139(249156)	0.240369124572269	0.0599581565179475	0.413085221209242	0.00757787678392097	LOGISTIC-BINARY	Main speciality of consultant (recoded): Allied health professional episode		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
20084#472	CAT-MUL	26572/9006(35578)	0.108314100910465	0.028425403077324	0.187518213287399	0.0076067385554056	LOGISTIC-BINARY	Vitamin and/or mineral supplement use: Fish oil		100089	Online follow-up	100090	Diet by 24-hour recall	100112	Vitamin/mineral supplements yesterday	100112	Online follow-up > Diet by 24-hour recall > Vitamin/mineral supplements yesterday
104320	CAT-SIN	35570	0.191301915497488	0.0506118480978447	0.331991982897131	0.00770023772736328	ORDERED-LOGISTIC	Sweetcorn intake		100089	Online follow-up	100090	Diet by 24-hour recall	100103	Fruit/vegetables yesterday	100103	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
