varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
131674	DATE	152112/11474(163586)	0.12391139844571	0.062216936999344	0.184799414374686	7.40443880183471e-05	LOGISTIC-BINARY	Date K80 first reported (cholelithiasis)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
30690	CONTINUOUS	156094	-0.0324628210009163	-0.0486988521903709	-0.0162267898114618	8.90130329211784e-05	LINEAR	Cholesterol		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
757	INTEGER	81258	0.0431535050660359	0.0206999177484205	0.0656070923836512	0.000165399064406593	LINEAR	Time employed in main current job		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100064	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment
30750	CONTINUOUS	155902	0.0291410499076955	0.0132554234001469	0.0450266764152442	0.000323940952020072	LINEAR	Glycated haemoglobin (HbA1c)		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41210#K622	CAT-MUL	163517/69(163586)	1.00716427859403	0.41525116224966	1.54289365952882	0.000421671021137598	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: K62.2 Percutaneous transluminal ablation of atrial wall for atrial flutter		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z102	CAT-MUL	163530/56(163586)	1.08961745365479	0.447848215199391	1.67004877102058	0.000425874084780808	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z10.2 Obturator nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z102	CAT-MUL	163530/56(163586)	1.08961745365479	0.447848215199391	1.67004877102058	0.000425874084780808	LOGISTIC-BINARY	Operative procedures - OPCS4: Z10.2 Obturator nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131670	DATE	158626/4960(163586)	0.156646577830592	0.0662991830504358	0.245082159704694	0.000592035711369161	LOGISTIC-BINARY	Date K76 first reported (other diseases of liver)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
41210#W771	CAT-MUL	163522/64(163586)	1.0110641043905	0.397912624732574	1.56457734505054	0.000619077082419709	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W77.1 Repair of capsule of joint for stabilisation of joint NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J021	CAT-MUL	163515/71(163586)	0.962766804109063	0.372843200228876	1.49562581126369	0.000711283387178076	LOGISTIC-BINARY	Operative procedures - OPCS4: J02.1 Right hemihepatectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
6151#6	CAT-MUL	161181/1614(162795)	0.255660306943904	0.10407624497329	0.401846759011819	0.00075852973421005	LOGISTIC-BINARY	Fractured bone site(s): Arm		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
41272#V542	CAT-MUL	163440/146(163586)	0.716442126459867	0.278014744071983	1.11813618061181	0.000789145325594598	LOGISTIC-BINARY	Operative procedures - OPCS4: V54.2 Graft of bone to spine NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#23293031	CAT-MUL	39767/65(39832)	0.98710674241054	0.37441473865049	1.53979218236104	0.000821090778201306	LOGISTIC-BINARY	Job coding: other researchers including in broadcasting, journalism, photography, printing and publishing		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
30220	CONTINUOUS	158554	0.027762782211712	0.0113294976428274	0.0441960667805966	0.00092905874888035	LINEAR	Basophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
41200#J449	CAT-MUL	163531/55(163586)	1.0500363694305	0.387608116729209	1.64390758450438	0.000948692162578576	LOGISTIC-BINARY	Operative procedures - main OPCS4: J44.9 Unspecified diagnostic endoscopic retrograde examination of bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
1628	CAT-SIN	153974	0.0532910745419611	0.0215259543228129	0.0850561947611093	0.00100847836643427	ORDERED-LOGISTIC	Alcohol intake versus 10 years previously		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
22601#11723441	CAT-MUL	39651/181(39832)	0.647734509039896	0.240583037821515	1.02247948187259	0.00111910747242122	LOGISTIC-BINARY	Job coding: police officer (inspector or above)		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
22617#1172	CAT-MUL	39651/181(39832)	0.647734509039896	0.240583037821515	1.02247948187259	0.00111910747242122	LOGISTIC-BINARY	Job code - historical: Police officers (inspectors and above)		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41272#A528	CAT-MUL	163306/280(163586)	-0.999738003404366	-1.66513938411023	-0.446946985180898	0.00114937165493868	LOGISTIC-BINARY	Operative procedures - OPCS4: A52.8 Other specified therapeutic epidural injection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#J021	CAT-MUL	163519/67(163586)	0.953437259303776	0.34336154599696	1.50240110519046	0.00115790229030208	LOGISTIC-BINARY	Operative procedures - main OPCS4: J02.1 Right hemihepatectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
3710	INTEGER	11332	-0.200483866586363	-0.322530459214125	-0.0784372739586008	0.00128705473054005	ORDERED-LOGISTIC	Length of menstrual cycle		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
20511	CAT-SIN	53066	0.115960769200253	0.0451847755623845	0.186736762838121	0.00132213616842712	ORDERED-LOGISTIC	Recent poor appetite or overeating		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
41251#1000	CAT-MUL	17428/146137(163565)	0.0890651164192027	0.0349587137241899	0.143789123685814	0.001335645214367	LOGISTIC-BINARY	Sources of admission to hospital (recoded): Usual Place of residence		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
30870	CONTINUOUS	155963	-0.026281521074851	-0.042381088363126	-0.010181953786576	0.00137673866747701	LINEAR	Triglycerides		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41272#A734	CAT-MUL	163536/50(163586)	1.054943610067	0.362277661244561	1.67393111031877	0.0014571916445017	LOGISTIC-BINARY	Operative procedures - OPCS4: A73.4 Exploration of peripheral nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#V542	CAT-MUL	163442/144(163586)	0.68702042808549	0.240810958080115	1.09475437447	0.00153961008064801	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: V54.2 Graft of bone to spine NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141180212	CAT-MUL	163289/294(163583)	0.504219337957302	0.173685219163317	0.811460289848053	0.00189225367662107	LOGISTIC-BINARY	Treatment/medication code: escitalopram		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
20003#1140883748	CAT-MUL	163008/575(163583)	-0.542308896629621	-0.902883798080945	-0.215936026148123	0.00190882138913094	LOGISTIC-BINARY	Treatment/medication code: selenium product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41200#J182	CAT-MUL	163439/147(163586)	0.669160407607645	0.223770537975143	1.07580856260358	0.0019899176853873	LOGISTIC-BINARY	Operative procedures - main OPCS4: J18.2 Total cholecystectomy and exploration of common bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141145660	CAT-MUL	162630/953(163583)	-0.392482136905013	-0.652678648217537	-0.15017219835326	0.00216350509416415	LOGISTIC-BINARY	Treatment/medication code: valsartan		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
22641	CONTINUOUS	3481	-0.167343495584227	-0.274305114001011	-0.0603818771674428	0.00217544537387046	LINEAR	Period spent working mix of day and night shifts		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
104290	CAT-SIN	23279	0.171380943461952	0.061337222606692	0.281424664317213	0.00227212204914428	ORDERED-LOGISTIC	Sweet pepper intake		100089	Online follow-up	100090	Diet by 24-hour recall	100103	Fruit/vegetables yesterday	100103	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
20003#1140928274	CAT-MUL	163491/92(163583)	0.799728142505895	0.253818786851009	1.29155592394808	0.00236823597131351	LOGISTIC-BINARY	Treatment/medication code: ropinirole		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41210#Y132	CAT-MUL	163242/344(163586)	0.460958420542409	0.151926190665513	0.749284371227491	0.00243433046445068	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y13.2 Cryotherapy to lesion of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y132	CAT-MUL	163242/344(163586)	0.460958420542409	0.151926190665513	0.749284371227491	0.00243433046445068	LOGISTIC-BINARY	Operative procedures - OPCS4: Y13.2 Cryotherapy to lesion of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#T361	CAT-MUL	162884/702(163586)	-0.460209324432149	-0.773615361295144	-0.172599247647629	0.00262413257046251	LOGISTIC-BINARY	Operative procedures - OPCS4: T36.1 Omentectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20104#1	CAT-MUL	23134/159(23293)	0.625082365390011	0.194354629967945	1.02023898476621	0.00289759005872939	LOGISTIC-BINARY	Thickness of butter/margarine spread on other bread: thin		100089	Online follow-up	100090	Diet by 24-hour recall	100101	Bread/pasta/rice yesterday	100101	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
41272#J449	CAT-MUL	163364/222(163586)	0.543722421456408	0.166131309190936	0.891572471163602	0.00320665254214651	LOGISTIC-BINARY	Operative procedures - OPCS4: J44.9 Unspecified diagnostic endoscopic retrograde examination of bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#A528	CAT-MUL	163344/242(163586)	-0.946429720977253	-1.64837399187752	-0.368168712207513	0.0034014279484665	LOGISTIC-BINARY	Operative procedures - main OPCS4: A52.8 Other specified therapeutic epidural injection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#T361	CAT-MUL	162916/670(163586)	-0.456982855247978	-0.777756727588404	-0.163178191828589	0.00347986735445413	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: T36.1 Omentectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J182	CAT-MUL	163434/152(163586)	0.628098886382265	0.183997523469244	1.03303955730038	0.00358857432809927	LOGISTIC-BINARY	Operative procedures - OPCS4: J18.2 Total cholecystectomy and exploration of common bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41248#1000	CAT-MUL	18606/144807(163413)	0.0780673075181923	0.0255865604685294	0.131116841854487	0.00373183957354491	LOGISTIC-BINARY	Destinations on discharge from hospital (recoded): Usual Place of residence		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41251#3001	CAT-MUL	162498/153(162651)	0.622675313609344	0.178744564309037	1.02737559834174	0.00387205399903477	LOGISTIC-BINARY	Sources of admission to hospital (recoded): High security psychiatric hospital: NHS		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41210#O311	CAT-MUL	163532/54(163586)	0.939993388086891	0.253071136268844	1.55006855131626	0.00413195299204198	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: O31.1 Wrist NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#O311	CAT-MUL	163532/54(163586)	0.939993388086891	0.253071136268844	1.55006855131626	0.00413195299204198	LOGISTIC-BINARY	Operative procedures - OPCS4: O31.1 Wrist NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C841	CAT-MUL	163505/81(163586)	0.798974826921444	0.217225735107818	1.32004937920869	0.00423848807395214	LOGISTIC-BINARY	Operative procedures - OPCS4: C84.1 Epiretinal dissection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#S523	CAT-MUL	163525/61(163586)	0.889396462403549	0.234220659733324	1.47223094732809	0.00450250277039918	LOGISTIC-BINARY	Operative procedures - main OPCS4: S52.3 Insertion of therapeutic substance into subcutaneous tissue NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
101550	CAT-SIN	23192	0.398117657530657	0.122720627914504	0.673514687146809	0.00460951365826451	ORDERED-LOGISTIC	Number of other bread types with  butter/margarine		100089	Online follow-up	100090	Diet by 24-hour recall	100101	Bread/pasta/rice yesterday	100101	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
20508	CAT-SIN	53067	0.101608021884578	0.0311536891023263	0.172062354666829	0.00470511634665086	ORDERED-LOGISTIC	Recent trouble concentrating on things		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
4204	CAT-SIN	45518/8900(54418)	-0.115585492076553	-0.196504656050816	-0.0357496162142888	0.00481992527007967	LOGISTIC-BINARY	Absence of notch position in the pulse waveform		100000	UK Biobank Assessment Centre	100006	Physical measures	100007	Arterial stiffness	100007	UK Biobank Assessment Centre > Physical measures > Arterial stiffness
130708	DATE	147581/16005(163586)	0.0779681195613493	0.0233932749551021	0.131965949563389	0.00487475815115946	LOGISTIC-BINARY	Date E11 first reported (non-insulin-dependent diabetes mellitus)		2404	Health-related outcomes		First occurrences		First occurrences	2404	Health-related outcomes > First occurrences > Endocrine, nutritional and metabolic diseases
41210#H412	CAT-MUL	163531/55(163586)	0.918901382544247	0.233303643845611	1.52692422350209	0.00494165097312614	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: H41.2 Peranal excision of lesion of rectum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J183	CAT-MUL	156519/7067(163586)	0.109959685214251	0.032325673066734	0.186214176187319	0.00508917278178826	LOGISTIC-BINARY	Operative procedures - OPCS4: J18.3 Total cholecystectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131288	DATE	163243/343(163586)	-0.678775361952286	-1.19048228466387	-0.234541606962211	0.00511070174989104	LOGISTIC-BINARY	Date I11 first reported (hypertensive heart disease)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
20003#1140860840	CAT-MUL	163363/220(163583)	0.521542842865911	0.138638059398018	0.873693779495824	0.00526631336878462	LOGISTIC-BINARY	Treatment/medication code: nitrolingual 400micrograms spray		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
22503	INTEGER	5963	0.117041089753371	0.0346517602054517	0.19943041930129	0.00537196855540653	LINEAR	Years of cough on most days		100089	Online follow-up	123	Work environment	132	Medical information	132	Online follow-up > Work environment > Medical information
41200#X302	CAT-MUL	163536/50(163586)	0.949702156105526	0.230671748525564	1.58436757946414	0.00546083704876708	LOGISTIC-BINARY	Operative procedures - main OPCS4: X30.2 Injection of gamma globulin		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W846	CAT-MUL	163400/186(163586)	0.5544352466418	0.144450281523009	0.929911502540115	0.00548444139310134	LOGISTIC-BINARY	Operative procedures - OPCS4: W84.6 Endoscopic excision of synovial plica		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W669	CAT-MUL	163421/165(163586)	0.5806769461309	0.146774063491139	0.976393968501156	0.00587197313262316	LOGISTIC-BINARY	Operative procedures - main OPCS4: W66.9 Unspecified primary closed reduction of traumatic dislocation of joint		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140862776	CAT-MUL	163470/113(163583)	0.674861881075812	0.163312592757184	1.13597004281366	0.00623976379152006	LOGISTIC-BINARY	Treatment/medication code: clarityn 10mg tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
3849	INTEGER	27742	-0.107878095389171	-0.185188583680052	-0.0305676070982902	0.00624275628974187	ORDERED-LOGISTIC	Number of pregnancy terminations		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
41246#1140	CAT-MUL	156405/97(156502)	0.714067911368959	0.17073878910854	1.20223301666616	0.00632363569265975	LOGISTIC-BINARY	Treatment speciality of consultant (recoded): Burns care		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
131264	DATE	158409/5177(163586)	-0.135823139179763	-0.234680740749684	-0.0394279456943916	0.0063822455394079	LOGISTIC-BINARY	"Date H93 first reported (other disorders of ear, not elsewhere classified)"		2408	Health-related outcomes		First occurrences		First occurrences	2408	Health-related outcomes > First occurrences > Ear and mastoid process disorders
40011#9560	CAT-MUL	163467/119(163586)	0.656447877037212	0.158121788280003	1.10669274625433	0.00638981581642838	LOGISTIC-BINARY	Histology of cancer tumour: Neurilemmoma, malignant		100091	Health-related outcomes	100092	Cancer register	100092	Cancer register	100092	Health-related outcomes > Cancer register
41248#9000	CAT-MUL	156463/80(156543)	0.779894759623665	0.17972296447233	1.31424137987079	0.00663481232590571	LOGISTIC-BINARY	Destinations on discharge from hospital (recoded): Hospice		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41210#U136	CAT-MUL	163237/349(163586)	0.415259543254318	0.103901149023191	0.705311630045432	0.00667745154575242	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: U13.6 Computed tomography of bone		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1596	CAT-MUL	163161/422(163583)	-0.559310895608236	-0.989719507616563	-0.177001055087686	0.00674129763742316	LOGISTIC-BINARY	Operation code: removal of rodent ulcer / basal cell carcinoma (bcc)		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
41272#H553	CAT-MUL	163266/320(163586)	-0.6741585328466	-1.20194717824989	-0.21781221226866	0.00687777211929512	LOGISTIC-BINARY	Operative procedures - OPCS4: H55.3 Laying open of anal fistula NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41245#1480	CAT-MUL	162275/520(162795)	-0.482222522757914	-0.85100253375702	-0.145921506939735	0.00716800003676609	LOGISTIC-BINARY	Main speciality of consultant (recoded): Midwifery		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41210#C841	CAT-MUL	163522/64(163586)	0.830957276882948	0.179124792637665	1.4088235751229	0.00754306549381829	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: C84.1 Epiretinal dissection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#X302	CAT-MUL	163528/58(163586)	0.866973260306314	0.184985907239303	1.46946107731436	0.00756818734977359	LOGISTIC-BINARY	Operative procedures - OPCS4: X30.2 Injection of gamma globulin		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#H205	CAT-MUL	163439/147(163586)	0.591816795032612	0.130305265287161	1.0103012492396	0.00808889312001972	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: H20.5 Fibreoptic endoscopic submucosal resection of lesion of colon		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41221#9	CAT-MUL	4022/317(4339)	-0.676431095520817	-1.21474541307898	-0.206019382862995	0.00816984917469328	LOGISTIC-BINARY	Delivery methods: Other than those specified above		100091	Health-related outcomes	2000	Hospital inpatient	2003	Summary Maternity	2003	Health-related outcomes > Hospital inpatient > Summary Maternity
131676	DATE	161213/2373(163586)	0.171718783094019	0.0423680236557588	0.29705905159253	0.00819439045511044	LOGISTIC-BINARY	Date K81 first reported (cholecystitis)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
41200#J439	CAT-MUL	163069/517(163586)	0.342886709044943	0.0804432187384233	0.58968331081785	0.00820386732804493	LOGISTIC-BINARY	Operative procedures - main OPCS4: J43.9 Unspecified diagnostic endoscopic retrograde examination of bile duct and pancreatic duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
130010	DATE	163441/145(163586)	0.590654291076982	0.128721551526278	1.00971071151776	0.00828546326255204	LOGISTIC-BINARY	Date A05 first reported (other bacterial foodborne intoxications)		2401	Health-related outcomes		First occurrences		First occurrences	2401	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases
6141#3	CAT-MUL	161872/675(162547)	-0.403977065447842	-0.717522276460686	-0.116190238403877	0.0082951271515506	LOGISTIC-BINARY	How are people in household related to participant: Brother and/or sister		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
41272#T243	CAT-MUL	162539/1047(163586)	0.249081566059889	0.059380333796846	0.430327939203257	0.00842935370896541	LOGISTIC-BINARY	Operative procedures - OPCS4: T24.3 Repair of umbilical hernia using sutures		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J132	CAT-MUL	162372/1214(163586)	0.231653584837572	0.0550326803143439	0.400883240449304	0.00860112660819043	LOGISTIC-BINARY	Operative procedures - OPCS4: J13.2 Percutaneous biopsy of lesion of liver NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
