varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
23099	CONTINUOUS	153018	-0.0159110903619853	-0.016803242498541	-0.0150189382254295	1.22425032650968e-266	LINEAR	Body fat percentage		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30120	CONTINUOUS	151527	-0.0207974523541413	-0.0219797895438217	-0.019615115164461	1.85668396409841e-259	LINEAR	Lymphocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23115	CONTINUOUS	153046	-0.0126869631995142	-0.0134107858410502	-0.0119631405579782	1.18619775505483e-257	LINEAR	Leg fat percentage (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23111	CONTINUOUS	153055	-0.0127433693317595	-0.0134779857547432	-0.0120087529087758	1.98212564121673e-252	LINEAR	Leg fat percentage (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23120	CONTINUOUS	153027	-0.0200702931654438	-0.021229180138574	-0.0189114061923137	1.29545994222121e-251	LINEAR	Arm fat mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23124	CONTINUOUS	153002	-0.0198757472446653	-0.021035228351375	-0.0187162661379556	1.43793145039769e-246	LINEAR	Arm fat mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30010	CONTINUOUS	151816	0.0173165280187892	0.0162926589573865	0.018340397080192	4.27805447892335e-240	LINEAR	Red blood cell (erythrocyte) count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23116	CONTINUOUS	153045	-0.0156423527357895	-0.0165855556440316	-0.0146991498275473	5.60948815695471e-231	LINEAR	Leg fat mass (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23112	CONTINUOUS	153052	-0.0158180254722298	-0.0167734634752355	-0.014862587469224	3.40665086044712e-230	LINEAR	Leg fat mass (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23127	CONTINUOUS	152976	-0.0177462842044294	-0.0188199135912614	-0.0166726548175975	1.82317678355896e-229	LINEAR	Trunk fat percentage		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23100	CONTINUOUS	152930	-0.0188918315196604	-0.0200454403480136	-0.0177382226913071	2.72407739359478e-225	LINEAR	Whole body fat mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30530	CONTINUOUS	150916	-0.0187009347227294	-0.0198514667698494	-0.0175504026756095	5.62645324048276e-222	LINEAR	Sodium in urine		100078	Biological samples	100079	Assay results	100083	Urine assays	100083	Biological samples > Assay results > Urine assays
23128	CONTINUOUS	152968	-0.0180279294454844	-0.0192047339740319	-0.0168511249169369	1.70812352171026e-197	LINEAR	Trunk fat mass		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30150	CONTINUOUS	151527	-0.0178421591956727	-0.0190267395767045	-0.0166575788146408	5.37379971806376e-191	LINEAR	Eosinophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30130	CONTINUOUS	151527	-0.0170087383446116	-0.0181553239184893	-0.0158621527707339	2.42556674751685e-185	LINEAR	Monocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3062	CONTINUOUS	140752	0.0130821867579514	0.0121798514560672	0.0139845220598356	4.06875403989709e-177	LINEAR	Forced vital capacity (FVC)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30040	CONTINUOUS	151816	0.017073051105228	0.0158915542601899	0.0182545479502661	5.27828103207293e-176	LINEAR	Mean corpuscular volume		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
3063	CONTINUOUS	140752	0.0129931845634617	0.0120697309256749	0.0139166382012485	5.80806507463745e-167	LINEAR	Forced expiratory volume in 1-second (FEV1)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30670	CONTINUOUS	155393	-0.0158072578954689	-0.0169362163949894	-0.0146782993959484	2.10210440516712e-165	LINEAR	Urea		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30760	CONTINUOUS	142309	0.0155085268185266	0.014400809985232	0.0166162436518212	2.43386322563093e-165	LINEAR	HDL cholesterol		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
50	CONTINUOUS	155438	0.0115297488029556	0.0106995388762308	0.0123599587296804	9.17724698133814e-163	LINEAR	Standing height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
30650	CONTINUOUS	155391	0.0156222172084615	0.0144907778689591	0.0167536565479639	6.50519864245699e-161	LINEAR	Aspartate aminotransferase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20151	CONTINUOUS	118676	0.0132182339204003	0.0122586584405504	0.0141778094002502	4.65106583887607e-160	LINEAR	"Forced vital capacity (FVC), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
30680	CONTINUOUS	142313	0.0168441244138228	0.0156202842472901	0.0180679645803554	7.18759802541762e-160	LINEAR	Calcium		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30140	CONTINUOUS	151527	-0.0157053949418782	-0.0168943478590779	-0.0145164420246785	1.80124740215705e-147	LINEAR	Neutrophill count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
20150	CONTINUOUS	118676	0.0129817003434143	0.0119905391060909	0.0139728615807377	6.17763043693349e-145	LINEAR	"Forced expiratory volume in 1-second (FEV1), Best measure"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
49	CONTINUOUS	155415	-0.0151259013910678	-0.016300156102915	-0.0139516466792206	2.34735110368303e-140	LINEAR	Hip circumference		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
30830	CONTINUOUS	140946	0.0144216693006145	0.0132906496701961	0.0155526889310328	1.50058804999696e-137	LINEAR	SHBG		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
2178	CAT-SIN	154826	-0.0296178320340748	-0.0319643911716136	-0.027271272896536	7.50409600954208e-135	ORDERED-LOGISTIC	Overall health rating		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
21002	CONTINUOUS	155438	-0.0124607917746338	-0.0134808641658407	-0.0114407193834269	1.88598052833202e-126	LINEAR	Weight		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
23098	CONTINUOUS	153069	-0.0125730434640579	-0.01360238136068	-0.0115437055674359	1.98367142305065e-126	LINEAR	Weight		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20161	CONTINUOUS	98793	-0.016875857175831	-0.0182858362157781	-0.015465878135884	2.31106880714789e-121	LINEAR	Pack years of smoking		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
20162	CONTINUOUS	98793	-0.0172166884426763	-0.0186568278052381	-0.0157765490801146	4.38583090088602e-121	LINEAR	Pack years adult smoking as proportion of life span exposed to smoking		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
1558	CAT-SIN	155345	-0.0257807148175593	-0.0279405211244337	-0.0236209085106848	7.65886109261482e-121	ORDERED-LOGISTIC	Alcohol intake frequency.		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
30610	CONTINUOUS	155406	-0.0135468019685985	-0.0147027699938167	-0.0123908339433802	1.48977728987676e-116	LINEAR	Alkaline phosphatase		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30060	CONTINUOUS	151816	0.0138429828656507	0.0126597569986634	0.0150262087326379	3.63910700470849e-116	LINEAR	Mean corpuscular haemoglobin concentration		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
2897	INTEGER	104110	-0.0159628824034739	-0.0173374697707747	-0.0145882950361732	2.126320666096e-114	LINEAR	Age stopped smoking		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
4194	INTEGER	51416	-0.0232482673643671	-0.0252573085886103	-0.0212392261401238	2.49692162093284e-113	LINEAR	Pulse rate		100000	UK Biobank Assessment Centre	100006	Physical measures	100007	Arterial stiffness	100007	UK Biobank Assessment Centre > Physical measures > Arterial stiffness
924	CAT-SIN	154626	0.0266437263796951	0.0242853531538548	0.0290020996055355	1.79465758705761e-108	ORDERED-LOGISTIC	Usual walking pace		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
30630	CONTINUOUS	141376	0.0127274495833187	0.0115947364035713	0.013860162763066	2.64006869488181e-107	LINEAR	Apolipoprotein A		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
30280	CONTINUOUS	149353	-0.013124780751356	-0.014323347040867	-0.0119262144618449	4.9759370480904e-102	LINEAR	Immature reticulocyte fraction		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30374	INTEGER	154122	-0.0121483460021401	-0.0132871780335772	-0.011009513970703	6.2008704570318e-97	LINEAR	Volume of Li-Hep plasma held by UKB		100078	Biological samples	100084	Sample inventory	100085	Blood sample inventory	100085	Biological samples > Sample inventory > Blood sample inventory
20015	CONTINUOUS	155419	0.0094857707166366	0.00859093726542061	0.0103806041678526	9.44917073948211e-96	LINEAR	Sitting height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
30344	INTEGER	152756	-0.0244598584802571	-0.0268089149989553	-0.0221108019615588	1.8585876716849e-92	ORDERED-LOGISTIC	Volume of EDTA2 plasma held by UKB		100078	Biological samples	100084	Sample inventory	100085	Blood sample inventory	100085	Biological samples > Sample inventory > Blood sample inventory
30070	CONTINUOUS	151816	-0.0118856983370677	-0.0130691195061252	-0.0107022771680101	3.71097227277317e-86	LINEAR	Red blood cell (erythrocyte) distribution width		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30890	CONTINUOUS	148660	0.0117128964717398	0.0105178101220294	0.0129079828214503	3.87682472917978e-82	LINEAR	Vitamin D		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
6164#2	CAT-MUL	79127/75748(154875)	0.0238264452469992	0.0213953807141958	0.0262633291397234	4.77930383088542e-82	LOGISTIC-BINARY	Types of physical activity in last 4 weeks: Other exercises (eg: swimming, cycling, keep fit, bowling)		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
26414	CONTINUOUS	134115	-0.0121353365346195	-0.0133912074938471	-0.010879465575392	6.91335710672095e-80	LINEAR	Education score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
30314	INTEGER	153778	-0.0240018397018673	-0.0265042157786429	-0.0214994636250916	9.33440433623677e-79	ORDERED-LOGISTIC	Volume of EDTA1 plasma held by UKB		100078	Biological samples	100084	Sample inventory	100085	Blood sample inventory	100085	Biological samples > Sample inventory > Blood sample inventory
20153	CONTINUOUS	94224	0.00617200288684741	0.0055252014909934	0.00681880428270142	6.49434638445763e-78	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
23106	CONTINUOUS	153052	0.00822741910938918	0.00733695568252711	0.00911788253625125	3.2173952510743e-73	LINEAR	Impedance of whole body		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
30210	CONTINUOUS	151531	-0.0107224293413431	-0.0119107135425096	-0.00953414514017659	6.34652801648238e-70	LINEAR	Eosinophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
23108	CONTINUOUS	153058	0.00968403739641353	0.00860984365412702	0.0107582311387	8.44663013596774e-70	LINEAR	Impedance of leg (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
23107	CONTINUOUS	153060	0.00960010363391317	0.008534912289432	0.0106652949783943	9.24513962364128e-70	LINEAR	Impedance of leg (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100009	UK Biobank Assessment Centre > Physical measures > Anthropometry > Impedance measures
20257	CONTINUOUS	124650	-0.011807086837979	-0.0131213588076612	-0.0104928148682968	2.5962812942822e-69	LINEAR	Forced vital capacity (FVC) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
20256	CONTINUOUS	124650	-0.0117413068381534	-0.0130554163942752	-0.0104271972820317	1.40123971388012e-68	LINEAR	Forced expiratory volume in 1-second (FEV1) Z-score		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
3064	INTEGER	140752	0.00884380963730922	0.00783787449043494	0.00984974478418349	1.80608791061029e-66	LINEAR	Peak expiratory flow (PEF)		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
2492	CAT-SIN	74941/80104(155045)	-0.0215826394262332	-0.024054273745056	-0.019116565526528	8.23590947157804e-66	LOGISTIC-BINARY	Taking other prescription medications		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100045	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medication
30860	CONTINUOUS	142245	0.0107304305225091	0.00950202537952632	0.0119588356654919	1.20600292581721e-65	LINEAR	Total protein		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#1140872072	CAT-MUL	155118/317(155435)	-0.621659658498488	-0.694332083769413	-0.551122539335254	6.43594587761191e-65	LOGISTIC-BINARY	Treatment/medication code: tegretol 100mg tablet		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
22039	CONTINUOUS	127104	0.0209187094572116	0.0184989733225385	0.0233384455918847	2.49704488221995e-64	ORDERED-LOGISTIC	MET minutes per week for vigorous activity		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	54	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity > MET Scores
51	CONTINUOUS	155419	0.00800420481327594	0.00707595477266263	0.00893245485388925	5.07337223718112e-64	LINEAR	Seated height		100000	UK Biobank Assessment Centre	100006	Physical measures	100008	Anthropometry	100010	UK Biobank Assessment Centre > Physical measures > Anthropometry > Body size measures
20003#1140884600	CAT-MUL	150304/5131(155435)	-0.0762234626140321	-0.0851668790582669	-0.0674477380682416	8.58203591306015e-64	LOGISTIC-BINARY	Treatment/medication code: metformin		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
2080	CAT-SIN	150960	-0.020057228642405	-0.0224263840085276	-0.0176880732762823	8.83715261234694e-62	ORDERED-LOGISTIC	Frequency of tiredness / lethargy in last 2 weeks		100000	UK Biobank Assessment Centre	100025	Touchscreen	100059	Psychosocial factors	100060	UK Biobank Assessment Centre > Touchscreen > Psychosocial factors > Mental health
2188	CAT-SIN	96829/54907(151736)	-0.0222526059913238	-0.02489983691528	-0.0196172418875995	2.97092454962494e-61	LOGISTIC-BINARY	"Long-standing illness, disability or infirmity"		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100042	UK Biobank Assessment Centre > Touchscreen > Health and medical history > General health
20081	INTEGER	22006	-0.0454027126787903	-0.0508424778752339	-0.0399629474823467	8.46449906893801e-60	ORDERED-LOGISTIC	Hour-of-day questionnaire completed		100089	Online follow-up	100090	Diet by 24-hour recall	100114	Diet questionnaire performance	100114	Online follow-up > Diet by 24-hour recall > Diet questionnaire performance
26412	CONTINUOUS	134115	-0.0103733868017739	-0.011623626602053	-0.00912314700149479	2.08711730072787e-59	LINEAR	Employment score (England)		1	Population characteristics	100094	Baseline characteristics	76	Indices of Multiple Deprivation	76	Population characteristics > Baseline characteristics > Indices of Multiple Deprivation
47	INTEGER	154976	0.00679763183182105	0.00597778706423809	0.00761747659940401	2.46489662874629e-59	LINEAR	Hand grip strength (right)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
2754	INTEGER	52720	0.0191443057481245	0.0168327058682742	0.0214559056279748	4.13662109361659e-59	LINEAR	Age at first live birth		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
6164#3	CAT-MUL	140107/14768(154875)	0.0288620458498574	0.0253569749978476	0.0323441385192036	5.62224308326118e-59	LOGISTIC-BINARY	Types of physical activity in last 4 weeks: Strenuous sports		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100054	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Physical activity
6146#100	CAT-MUL	10191/144237(154428)	0.0495005412269651	0.0435440537127544	0.0555443907236774	8.3174118623767e-59	LOGISTIC-BINARY	Attendance/disability/mobility allowance		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100067	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors
2316	CAT-SIN	119980/32778(152758)	-0.0261496181684381	-0.0293526990453375	-0.0229709441520051	4.68954896309365e-58	LOGISTIC-BINARY	Wheeze or whistling in the chest in last year		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100037	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Breathing
738	CAT-SIN	134489	0.0186966198657804	0.0164067527047197	0.0209864870268411	1.37056185223617e-57	ORDERED-LOGISTIC	Average total household income before tax		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100066	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Household
20154	CONTINUOUS	94224	0.0121767736818489	0.0106675446574432	0.0136860027062545	2.96282895230755e-56	LINEAR	"Forced expiratory volume in 1-second (FEV1), predicted percentage"		100000	UK Biobank Assessment Centre	100006	Physical measures	100020	Spirometry	100020	UK Biobank Assessment Centre > Physical measures > Spirometry
6146#2	CAT-MUL	147097/7331(154428)	-0.058173618602327	-0.0654724938075574	-0.0509970419362539	6.54981846480967e-56	LOGISTIC-BINARY	Attendance/disability/mobility allowance: Disability living allowance		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100067	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Other sociodemographic factors
46	INTEGER	154949	0.00655339698973103	0.00573793149549502	0.00736886248396704	7.45332555260712e-56	LINEAR	Hand grip strength (left)		100000	UK Biobank Assessment Centre	100006	Physical measures	100019	Hand grip strength	100019	UK Biobank Assessment Centre > Physical measures > Hand grip strength
131666	DATE	154499/939(155438)	0.0703523548674114	0.061312446723907	0.0790209504764308	9.24242482218376e-55	LOGISTIC-BINARY	Date K74 first reported (fibrosis and cirrhosis of liver)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
4199	INTEGER	51416	-0.0159225701860701	-0.017923074921431	-0.0139220654507093	9.68383690459031e-55	LINEAR	Position of pulse wave notch		100000	UK Biobank Assessment Centre	100006	Physical measures	100007	Arterial stiffness	100007	UK Biobank Assessment Centre > Physical measures > Arterial stiffness
30250	CONTINUOUS	149353	0.00935693408755602	0.00817431446623204	0.01053955370888	3.40599187308459e-54	LINEAR	Reticulocyte count		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
30690	CONTINUOUS	155404	-0.00904210832693075	-0.0102013879658705	-0.00788282868799098	1.01405855563469e-52	LINEAR	Cholesterol		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
