varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
131674	DATE	152112/11474(163586)	0.0135525811500185	0.00664503455017655	0.0203808317806113	0.000109713886173158	LOGISTIC-BINARY	Date K80 first reported (cholelithiasis)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
131228	DATE	161586/2000(163586)	0.029204182221444	0.0139256713430091	0.0440497410303967	0.000143814345031836	LOGISTIC-BINARY	Date H65 first reported (nonsuppurative otitis media)		2408	Health-related outcomes		First occurrences		First occurrences	2408	Health-related outcomes > First occurrences > Ear and mastoid process disorders
41210#Z102	CAT-MUL	163530/56(163586)	0.129631965524091	0.0567120431569824	0.196349576862936	0.000246970832245753	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z10.2 Obturator nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z102	CAT-MUL	163530/56(163586)	0.129631965524091	0.0567120431569824	0.196349576862936	0.000246970832245753	LOGISTIC-BINARY	Operative procedures - OPCS4: Z10.2 Obturator nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
30750	CONTINUOUS	155902	0.00324591006486587	0.0014762276949464	0.00501559243478534	0.000324556340040553	LINEAR	Glycated haemoglobin (HbA1c)		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
757	INTEGER	81258	0.0045694177187783	0.00206725542184581	0.0070715800157108	0.00034469629116731	LINEAR	Time employed in main current job		100000	UK Biobank Assessment Centre	100025	Touchscreen	100062	Sociodemographics	100064	UK Biobank Assessment Centre > Touchscreen > Sociodemographics > Employment
41272#C841	CAT-MUL	163505/81(163586)	0.108199747352618	0.0448194854983814	0.166176997932901	0.000440842174085181	LOGISTIC-BINARY	Operative procedures - OPCS4: C84.1 Epiretinal dissection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131670	DATE	158626/4960(163586)	0.0174425101126356	0.00731380747031809	0.0273823661209703	0.000655609311449036	LOGISTIC-BINARY	Date K76 first reported (other diseases of liver)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
1628	CAT-SIN	153974	0.00609864213735188	0.00256081497981827	0.00963646929488549	0.000728413425623679	ORDERED-LOGISTIC	Alcohol intake versus 10 years previously		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100051	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Alcohol
30870	CONTINUOUS	155963	-0.003032747843074	-0.00482646171851009	-0.00123903396763792	0.000920374115188862	LINEAR	Triglycerides		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
41210#W771	CAT-MUL	163522/64(163586)	0.112420216822756	0.0415771570295406	0.176742211798699	0.00102785031148435	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W77.1 Repair of capsule of joint for stabilisation of joint NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
6151#6	CAT-MUL	161181/1614(162795)	0.027968379673404	0.010882179112518	0.0445112854230274	0.00110792041590028	LOGISTIC-BINARY	Fractured bone site(s): Arm		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100044	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Medical conditions
41210#K622	CAT-MUL	163517/69(163586)	0.108725473931717	0.039757345875416	0.171352704461316	0.00111475250055633	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: K62.2 Percutaneous transluminal ablation of atrial wall for atrial flutter		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#V542	CAT-MUL	163440/146(163586)	0.0792469564359666	0.0289759545025023	0.125604807337269	0.00125443784484985	LOGISTIC-BINARY	Operative procedures - OPCS4: V54.2 Graft of bone to spine NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#H412	CAT-MUL	163531/55(163586)	0.117918377310742	0.042073622270853	0.186559403040954	0.00126339682263938	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: H41.2 Peranal excision of lesion of rectum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#C841	CAT-MUL	163522/64(163586)	0.110495752331081	0.0392100944747116	0.1751085552285	0.00132986831902141	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: C84.1 Epiretinal dissection		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#23293031	CAT-MUL	39767/65(39832)	0.107391861760714	0.0363176282392706	0.171781235606628	0.00175315402782884	LOGISTIC-BINARY	Job coding: other researchers including in broadcasting, journalism, photography, printing and publishing		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41200#J449	CAT-MUL	163531/55(163586)	0.115524701920593	0.0387406751487155	0.184707839370803	0.00176407714355613	LOGISTIC-BINARY	Operative procedures - main OPCS4: J44.9 Unspecified diagnostic endoscopic retrograde examination of bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22601#11723441	CAT-MUL	39651/181(39832)	0.0713350318766849	0.0247590188572289	0.114486010226648	0.00177340973565431	LOGISTIC-BINARY	Job coding: police officer (inspector or above)		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
22617#1172	CAT-MUL	39651/181(39832)	0.0713350318766849	0.0247590188572289	0.114486010226648	0.00177340973565431	LOGISTIC-BINARY	Job code - historical: Police officers (inspectors and above)		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41272#J021	CAT-MUL	163515/71(163586)	0.103550386559592	0.0348198998614591	0.165852128400617	0.0018217033290992	LOGISTIC-BINARY	Operative procedures - OPCS4: J02.1 Right hemihepatectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J449	CAT-MUL	163364/222(163586)	0.0647941362684923	0.0224056409917829	0.104206137671266	0.00185276109918797	LOGISTIC-BINARY	Operative procedures - OPCS4: J44.9 Unspecified diagnostic endoscopic retrograde examination of bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20511	CAT-SIN	53066	0.0125243540217405	0.00461015657252419	0.0204385514709568	0.0019249177065806	ORDERED-LOGISTIC	Recent poor appetite or overeating		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
104290	CAT-SIN	23279	0.0194988964626394	0.00716842555433892	0.0318293673709399	0.00194103171996961	ORDERED-LOGISTIC	Sweet pepper intake		100089	Online follow-up	100090	Diet by 24-hour recall	100103	Fruit/vegetables yesterday	100103	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
41200#S523	CAT-MUL	163525/61(163586)	0.107203478751101	0.0335081123996065	0.173691770840828	0.00252841463793097	LOGISTIC-BINARY	Operative procedures - main OPCS4: S52.3 Insertion of therapeutic substance into subcutaneous tissue NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#V542	CAT-MUL	163442/144(163586)	0.0753773093192576	0.0241882834012431	0.122459592426127	0.00254667134245438	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: V54.2 Graft of bone to spine NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22641	CONTINUOUS	3481	-0.0182991100927251	-0.0302078317839811	-0.00639038840146912	0.0026075467375956	LINEAR	Period spent working mix of day and night shifts		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
4204	CAT-SIN	45518/8900(54418)	-0.0136704218052202	-0.0226594082140148	-0.00478566275141932	0.00271427852977063	LOGISTIC-BINARY	Absence of notch position in the pulse waveform		100000	UK Biobank Assessment Centre	100006	Physical measures	100007	Arterial stiffness	100007	UK Biobank Assessment Centre > Physical measures > Arterial stiffness
41200#J182	CAT-MUL	163439/147(163586)	0.0741336285571465	0.0232189294902742	0.120953705876107	0.00284314753042431	LOGISTIC-BINARY	Operative procedures - main OPCS4: J18.2 Total cholecystectomy and exploration of common bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#J021	CAT-MUL	163519/67(163586)	0.10119633345604	0.0298918719791802	0.165536663732539	0.00323227488481159	LOGISTIC-BINARY	Operative procedures - main OPCS4: J02.1 Right hemihepatectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#U355	CAT-MUL	163521/65(163586)	-0.43259529737474	-0.754569786098997	-0.18662267656734	0.00344697132650679	LOGISTIC-BINARY	Operative procedures - OPCS4		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#A734	CAT-MUL	163536/50(163586)	0.113233622091094	0.0322827772163449	0.18576205642348	0.00352603817304665	LOGISTIC-BINARY	Operative procedures - OPCS4: A73.4 Exploration of peripheral nerve		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20104#1	CAT-MUL	23134/159(23293)	0.0700560848148547	0.0209710554928069	0.115419285768294	0.00353178140920179	LOGISTIC-BINARY	Thickness of butter/margarine spread on other bread: thin		100089	Online follow-up	100090	Diet by 24-hour recall	100101	Bread/pasta/rice yesterday	100101	Online follow-up > Diet by 24-hour recall > Bread/pasta/rice yesterday
131676	DATE	161213/2373(163586)	0.0210957140191722	0.00667996497243172	0.0351206324617304	0.00363215410240308	LOGISTIC-BINARY	Date K81 first reported (cholecystitis)		2411	Health-related outcomes		First occurrences		First occurrences	2411	Health-related outcomes > First occurrences > Digestive system disorders
41200#J132	CAT-MUL	162419/1167(163586)	0.0291065545195434	0.0090452749911579	0.0484187704082943	0.00373812607105857	LOGISTIC-BINARY	Operative procedures - main OPCS4: J13.2 Percutaneous biopsy of lesion of liver NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W846	CAT-MUL	163400/186(163586)	0.0650738149039696	0.0188946740726291	0.107764082404422	0.00398966871949796	LOGISTIC-BINARY	Operative procedures - OPCS4: W84.6 Endoscopic excision of synovial plica		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#T243	CAT-MUL	162539/1047(163586)	0.030407598539101	0.00923944454867335	0.0507473569571691	0.00405919192805648	LOGISTIC-BINARY	Operative procedures - OPCS4: T24.3 Repair of umbilical hernia using sutures		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
3710	INTEGER	11332	-0.0199365418154331	-0.0335853980293236	-0.00628768560154271	0.00420523625583938	ORDERED-LOGISTIC	Length of menstrual cycle		100000	UK Biobank Assessment Centre	100025	Touchscreen	100068	Sex-specific factors	100069	UK Biobank Assessment Centre > Touchscreen > Sex-specific factors > Female-specific factors
41272#J183	CAT-MUL	156519/7067(163586)	0.0125507578641112	0.00387679413579673	0.0210897760518596	0.0042565539510773	LOGISTIC-BINARY	Operative procedures - OPCS4: J18.3 Total cholecystectomy NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#X302	CAT-MUL	163536/50(163586)	0.111583754582792	0.0300702329218824	0.184464327964444	0.00425783028481927	LOGISTIC-BINARY	Operative procedures - main OPCS4: X30.2 Injection of gamma globulin		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141145660	CAT-MUL	162630/953(163583)	-0.0392317360643266	-0.066956193489758	-0.0130636877773983	0.0042824393842737	LOGISTIC-BINARY	Treatment/medication code: valsartan		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41246#1140	CAT-MUL	156405/97(156502)	0.0845384220128308	0.0232461982277184	0.140244663959133	0.00441122672681608	LOGISTIC-BINARY	Treatment speciality of consultant (recoded): Burns care		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
20003#1140860840	CAT-MUL	163363/220(163583)	0.0603172319425576	0.0171014824529823	0.100407934047697	0.0044316535759056	LOGISTIC-BINARY	Treatment/medication code: nitrolingual 400micrograms spray		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41210#O311	CAT-MUL	163532/54(163586)	0.106822828445909	0.0281174492094873	0.177366960129677	0.0046673490052276	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: O31.1 Wrist NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#O311	CAT-MUL	163532/54(163586)	0.106822828445909	0.0281174492094873	0.177366960129677	0.0046673490052276	LOGISTIC-BINARY	Operative procedures - OPCS4: O31.1 Wrist NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141180212	CAT-MUL	163289/294(163583)	0.0527623263262165	0.0148674215758053	0.0881798901061374	0.00469946710486034	LOGISTIC-BINARY	Treatment/medication code: escitalopram		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41251#3001	CAT-MUL	162498/153(162651)	0.069608439420076	0.0190210032199103	0.116092040073443	0.00478779291657924	LOGISTIC-BINARY	Sources of admission to hospital (recoded): High security psychiatric hospital: NHS		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41210#Z598	CAT-MUL	163332/254(163586)	0.0558327033876157	0.0155107755429085	0.0933979072770869	0.00485588324440266	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z59.8 Specified muscle of foot NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z598	CAT-MUL	163332/254(163586)	0.0558327033876157	0.0155107755429085	0.0933979072770869	0.00485588324440266	LOGISTIC-BINARY	Operative procedures - OPCS4: Z59.8 Specified muscle of foot NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Z103	CAT-MUL	163506/80(163586)	0.0906444355344762	0.0239806412029929	0.150935944438526	0.00486571105401263	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Z10.3 Lateral cutaneous nerve of thigh		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Z103	CAT-MUL	163506/80(163586)	0.0906444355344762	0.0239806412029929	0.150935944438526	0.00486571105401263	LOGISTIC-BINARY	Operative procedures - OPCS4: Z10.3 Lateral cutaneous nerve of thigh		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140883748	CAT-MUL	163008/575(163583)	-0.0514036501259362	-0.0887133175741965	-0.0168893900771786	0.00494955946048281	LOGISTIC-BINARY	Treatment/medication code: selenium product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41251#1000	CAT-MUL	17428/146137(163565)	0.00860544402321744	0.00261206651556824	0.014657268518246	0.00510010694157467	LOGISTIC-BINARY	Sources of admission to hospital (recoded): Usual Place of residence		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
20004#1596	CAT-MUL	163161/422(163583)	-0.0619303564979645	-0.107584494798157	-0.0204209010667521	0.00523655441794162	LOGISTIC-BINARY	Operation code: removal of rodent ulcer / basal cell carcinoma (bcc)		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
41272#J182	CAT-MUL	163434/152(163586)	0.0690855698207338	0.0183299155158319	0.115704150878825	0.00525100842780806	LOGISTIC-BINARY	Operative procedures - OPCS4: J18.2 Total cholecystectomy and exploration of common bile duct		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#J132	CAT-MUL	162372/1214(163586)	0.0274714941641485	0.00771539605787468	0.0464987764030479	0.00546665853434523	LOGISTIC-BINARY	Operative procedures - OPCS4: J13.2 Percutaneous biopsy of lesion of liver NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41248#9000	CAT-MUL	156463/80(156543)	0.0906044233728265	0.022795959630716	0.15167531581747	0.00555237946814489	LOGISTIC-BINARY	Destinations on discharge from hospital (recoded): Hospice		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
20508	CAT-SIN	53067	0.0111204576705475	0.00324524576015988	0.0189956695809351	0.00564757538359563	ORDERED-LOGISTIC	Recent trouble concentrating on things		100089	Online follow-up	136	Mental health	138	Depression	138	Online follow-up > Mental health > Depression
6157#2	CAT-MUL	101402/7678(109080)	-0.0126374327109958	-0.0216917401177645	-0.00372998246207432	0.00580972145643222	LOGISTIC-BINARY	Why stopped smoking: Doctor's advice		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100058	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Smoking
22503	INTEGER	5963	0.012907252284336	0.00371938525096383	0.0220951193177081	0.00590601962228687	LINEAR	Years of cough on most days		100089	Online follow-up	123	Work environment	132	Medical information	132	Online follow-up > Work environment > Medical information
41210#W846	CAT-MUL	163446/140(163586)	0.0704636466222886	0.0177229577662035	0.118778130887615	0.00607193152941682	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: W84.6 Endoscopic excision of synovial plica		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
22617#9249	CAT-MUL	39744/88(39832)	0.085415598495106	0.0209461154567933	0.143766102022018	0.00611260102810632	LOGISTIC-BINARY	Job code - historical: Elementary security occupations n.e.c.		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
41210#U136	CAT-MUL	163237/349(163586)	0.0473461107474868	0.0122193731240153	0.0803114216192463	0.00632545675680025	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: U13.6 Computed tomography of bone		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#W975	CAT-MUL	163413/173(163586)	0.0640112279390337	0.015938221168221	0.10832094990403	0.00642857799028401	LOGISTIC-BINARY	Operative procedures - main OPCS4: W97.5 Primary reverse polarity total prosthetic replacement of shoulder joint not using cement		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#W975	CAT-MUL	163413/173(163586)	0.0640112279390337	0.015938221168221	0.10832094990403	0.00642857799028401	LOGISTIC-BINARY	Operative procedures - OPCS4: W97.5 Primary reverse polarity total prosthetic replacement of shoulder joint not using cement		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1140865010	CAT-MUL	163223/360(163583)	-0.0662411593531523	-0.116566142805111	-0.020911652496616	0.00647130121232491	LOGISTIC-BINARY	Treatment/medication code: viscotears liquid eye gel		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41272#T875	CAT-MUL	163448/138(163586)	-0.132339294595706	-0.238659660620903	-0.045835996835509	0.00663016861440752	LOGISTIC-BINARY	Operative procedures - OPCS4: T87.5 Excision or biopsy of para-aortic lymph node		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
30220	CONTINUOUS	158554	0.0025280791652782	0.000697175706723495	0.0043589826238329	0.00680439445005838	LINEAR	Basophill percentage		100078	Biological samples	100079	Assay results	100080	Blood assays	100081	Biological samples > Assay results > Blood assays > Blood count
41229#5PH	CAT-MUL	161641/1945(163586)	-0.0247615309236112	-0.0430693716487857	-0.00712592598016535	0.00689898601385129	LOGISTIC-BINARY	PCT responsible for patient data: NORTH STAFFORDSHIRE PCT		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
131522	DATE	163430/156(163586)	0.0667487198819357	0.0160538144529642	0.113266923098536	0.00690909783435499	LOGISTIC-BINARY	Date J80 first reported (adult respiratory distress syndrome)		2410	Health-related outcomes		First occurrences		First occurrences	2410	Health-related outcomes > First occurrences > Respiratory system disorders
131070	DATE	163133/453(163586)	0.0417924035810303	0.0104813160016981	0.0713477847499191	0.0070327531033329	LOGISTIC-BINARY	Date G54 first reported (nerve root and plexus disorders)		2406	Health-related outcomes		First occurrences		First occurrences	2406	Health-related outcomes > First occurrences > Nervous system disorders
41210#A844	CAT-MUL	163498/88(163586)	-0.206472823776603	-0.380535887623706	-0.0764015361433016	0.00710803149759209	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: A84.4 Evoked potential recording		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131288	DATE	163243/343(163586)	-0.0677277513034154	-0.119893522118332	-0.0209095462242784	0.00713439387392091	LOGISTIC-BINARY	Date I11 first reported (hypertensive heart disease)		2409	Health-related outcomes		First occurrences		First occurrences	2409	Health-related outcomes > First occurrences > Circulatory system disorders
22617#7212	CAT-MUL	39063/769(39832)	0.0330453044984012	0.00839653105500296	0.0566351138475586	0.00719714201209654	LOGISTIC-BINARY	Job code - historical: Customer care occupations		100089	Online follow-up	123	Work environment	130	Employment history	130	Online follow-up > Work environment > Employment history
20003#1140875336	CAT-MUL	163493/90(163583)	0.083339722688945	0.0190997740180195	0.141393344166692	0.00721973507216952	LOGISTIC-BINARY	Treatment/medication code: nabumetone		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
131264	DATE	158409/5177(163586)	-0.0147484353107728	-0.0256529641929215	-0.00407605400874681	0.00736563376303184	LOGISTIC-BINARY	"Date H93 first reported (other disorders of ear, not elsewhere classified)"		2408	Health-related outcomes		First occurrences		First occurrences	2408	Health-related outcomes > First occurrences > Ear and mastoid process disorders
41200#W131	CAT-MUL	163476/110(163586)	0.0761715053507026	0.0174241396296063	0.129603175430775	0.00748602291297715	LOGISTIC-BINARY	Operative procedures - main OPCS4: W13.1 Rotation periarticular osteotomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#A844	CAT-MUL	163475/111(163586)	-0.155433597973338	-0.284818708408858	-0.0537245867893344	0.00769449816135798	LOGISTIC-BINARY	Operative procedures - OPCS4: A84.4 Evoked potential recording		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
4080	INTEGER	154699	-0.00234445372610198	-0.00407302256621394	-0.000615884885990009	0.00785404834947421	LINEAR	"Systolic blood pressure, automated reading"		100000	UK Biobank Assessment Centre	100006	Physical measures	100011	Blood pressure	100011	UK Biobank Assessment Centre > Physical measures > Blood pressure
