varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
90051	CONTINUOUS	55463	0.0769405697490467	0.025598389694565	0.128282749803528	0.00331300288913118	ORDERED-LOGISTIC	Wear duration overall		100088	Additional exposures	1008	Physical activity measurement	1011	Accelerometer wear time duration	1011	Additional exposures > Physical activity measurement > Accelerometer wear time duration
41210#Y111	CAT-MUL	247089/579(247668)	0.35434265107992	0.109436239475917	0.585621187034636	0.00348967500033168	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y11.1 Cauterisation of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y111	CAT-MUL	247089/579(247668)	0.35434265107992	0.109436239475917	0.585621187034636	0.00348967500033168	LOGISTIC-BINARY	Operative procedures - OPCS4: Y11.1 Cauterisation of organ NOC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
21075	CAT-SIN	5010/592(5602)	0.379831413552052	0.118683874076656	0.629737858140329	0.00353375879424651	LOGISTIC-BINARY	Bloody diarrhoea when IBS symptoms first began		100089	Online follow-up	153	Digestive health	153	Digestive health	153	Online follow-up > Digestive health
5945	INTEGER	1127	0.243953588795746	0.0794213789947163	0.408485798596775	0.0036953596970811	LINEAR	Age other serious eye condition diagnosed		100000	UK Biobank Assessment Centre	100025	Touchscreen	100036	Health and medical history	100041	UK Biobank Assessment Centre > Touchscreen > Health and medical history > Eyesight
41200#M736	CAT-MUL	247614/54(247668)	0.9498264252178	0.26290494219046	1.55989884634814	0.00375651955796028	LOGISTIC-BINARY	Operative procedures - main OPCS4: M73.6 Urethroplasty NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#C293	CAT-MUL	247536/132(247668)	0.659666188720712	0.185288283746282	1.08997918316044	0.00407834044328638	LOGISTIC-BINARY	Operative procedures - OPCS4: C29.3 Occlusion of lacrimal punctum		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#D135	CAT-MUL	247523/145(247668)	0.631074671264512	0.177501964637498	1.04399020987128	0.00413550270624601	LOGISTIC-BINARY	Operative procedures - main OPCS4: D13.5 One stage insertion of fixtures for bone anchored hearing prosthesis		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20003#1141157364	CAT-MUL	247605/55(247660)	0.935906731165363	0.250623327957534	1.54355580514427	0.0041763744137614	LOGISTIC-BINARY	Treatment/medication code: metronidazole product		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41272#W281	CAT-MUL	245406/2262(247668)	0.187156268601531	0.0562599139361836	0.313927887854797	0.00439426693903424	LOGISTIC-BINARY	Operative procedures - OPCS4: W28.1 Application of internal fixation to bone NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41210#Y561	CAT-MUL	247550/118(247668)	0.685902917221051	0.187137410197052	1.13674089979767	0.00442174623821553	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y56.1 Harvest of random pattern flap of skin from head		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y561	CAT-MUL	247550/118(247668)	0.685902917221051	0.187137410197052	1.13674089979767	0.00442174623821553	LOGISTIC-BINARY	Operative procedures - OPCS4: Y56.1 Harvest of random pattern flap of skin from head		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
20004#1442	CAT-MUL	247480/180(247660)	-1.1821092751161	-2.11537939601691	-0.458006843277039	0.00442912425367344	LOGISTIC-BINARY	Operation code: amputation of toe		100000	UK Biobank Assessment Centre	100071	Verbal interview	100076	Operations	100076	UK Biobank Assessment Centre > Verbal interview > Operations
20085#3	CAT-MUL	35680/205(35885)	0.543834195133391	0.152349889185277	0.90421156634518	0.0044453985768051	LOGISTIC-BINARY	Reason for not eating or drinking normally: Ill		100089	Online follow-up	100090	Diet by 24-hour recall	100097	Typical diet yesterday	100097	Online follow-up > Diet by 24-hour recall > Typical diet yesterday
41272#D135	CAT-MUL	247522/146(247668)	0.622509714158933	0.169203402936334	1.03507054517266	0.00464411003653678	LOGISTIC-BINARY	Operative procedures - OPCS4: D13.5 One stage insertion of fixtures for bone anchored hearing prosthesis		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#M382	CAT-MUL	247485/183(247668)	0.564262492554166	0.153823290513863	0.940333444192271	0.00476276904407252	LOGISTIC-BINARY	Operative procedures - main OPCS4: M38.2 Cystostomy and insertion of suprapubic tube into bladder		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
131830	DATE	247366/302(247668)	0.456548659502859	0.126750549815351	0.762882542343785	0.0048003346080065	LOGISTIC-BINARY	Date L94 first reported (other localised connective tissue disorders)		2412	Health-related outcomes		First occurrences		First occurrences	2412	Health-related outcomes > First occurrences > Skin and subcutaneous tissue disorders
30890	CONTINUOUS	225977	0.0195364194372092	0.0059041616609295	0.0331686772134889	0.00497240201081853	LINEAR	Vitamin D		100078	Biological samples	100079	Assay results	100080	Blood assays	17518	Biological samples > Assay results > Blood assays > Blood biochemistry
20003#1140873642	CAT-MUL	247604/56(247660)	0.912816707924826	0.228867520770412	1.51843765458606	0.00509533632489836	LOGISTIC-BINARY	Treatment/medication code: azithromycin		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
41210#Y752	CAT-MUL	232858/14810(247668)	0.0771147902026628	0.0227740803282756	0.130788980129132	0.00512970382824274	LOGISTIC-BINARY	Operative procedures - secondary OPCS4: Y75.2 Laparoscopic approach to abdominal cavity NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41272#Y752	CAT-MUL	232858/14810(247668)	0.0771147902026628	0.0227740803282756	0.130788980129132	0.00512970382824274	LOGISTIC-BINARY	Operative procedures - OPCS4: Y75.2 Laparoscopic approach to abdominal cavity NEC		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
100025	CONTINUOUS	35904	-0.0484444734197376	-0.0826218746121514	-0.0142670722273237	0.00546845775658977	LINEAR	Vitamin E		100089	Online follow-up	100090	Diet by 24-hour recall	100098	Estimated nutrients yesterday	100098	Online follow-up > Diet by 24-hour recall > Estimated nutrients yesterday
104360	CAT-SIN	35850	0.31863683441925	0.0938370622850085	0.543436606553491	0.00546972795156594	ORDERED-LOGISTIC	Turnip/swede intake		100089	Online follow-up	100090	Diet by 24-hour recall	100103	Fruit/vegetables yesterday	100103	Online follow-up > Diet by 24-hour recall > Fruit/vegetables yesterday
20003#1141172924	CAT-MUL	247325/335(247660)	-0.672596693928932	-1.18438140328337	-0.228249205139098	0.00553825949850432	LOGISTIC-BINARY	Treatment/medication code: desloratadine		100000	UK Biobank Assessment Centre	100071	Verbal interview	100075	Medications	100075	UK Biobank Assessment Centre > Verbal interview > Medications
1210	CAT-SIN	78791/151955(230746)	-0.0411985570506293	-0.0703085794196557	-0.0120260250790785	0.00558947569818124	LOGISTIC-BINARY	Snoring		100000	UK Biobank Assessment Centre	100025	Touchscreen	100050	Lifestyle and environment	100057	UK Biobank Assessment Centre > Touchscreen > Lifestyle and environment > Sleep
130230	DATE	242313/5355(247668)	-0.134859562429661	-0.231610968399853	-0.0404980470909778	0.00566208111125235	LOGISTIC-BINARY	Date B37 first reported (candidiasis)		2401	Health-related outcomes		First occurrences		First occurrences	2401	Health-related outcomes > First occurrences > Certain infectious and parasitic diseases
132446	DATE	247583/85(247668)	0.763462713554086	0.184405187759514	1.2806802604747	0.00597841051292826	LOGISTIC-BINARY	Date Q07 first reported (other congenital malformations of nervous system)		2417	Health-related outcomes		First occurrences		First occurrences	2417	Health-related outcomes > First occurrences > Congenital disruptions and chromosomal abnormalities
41248#5001	CAT-MUL	235291/7064(242355)	0.106436108104953	0.0297918664893374	0.181702478461693	0.00601336193582301	LOGISTIC-BINARY	Destinations on discharge from hospital (recoded): Transfer to other NHS provider: General ward, young physically disabled, A&E		100091	Health-related outcomes	2000	Hospital inpatient	2001	Summary Administration	2001	Health-related outcomes > Hospital inpatient > Summary Administration
41272#H021	CAT-MUL	247557/111(247668)	0.675397009667847	0.163118737934903	1.13751647442406	0.00629167538455389	LOGISTIC-BINARY	Operative procedures - OPCS4: H02.1 Interval appendicectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
41200#H021	CAT-MUL	247564/104(247668)	0.69204013450968	0.164978735010317	1.16653733163415	0.0064418429459797	LOGISTIC-BINARY	Operative procedures - main OPCS4: H02.1 Interval appendicectomy		100091	Health-related outcomes	2000	Hospital inpatient	2005	Summary Operations	2005	Health-related outcomes > Hospital inpatient > Summary Operations
